4,0.0,0.0,-0.12903225806451613,-0.1,-0.17419354838709677,-0.267741935483871,-0.1064516129032258,-0.3903225806451613,-0.00967741935483871,-0.4774193548387097,-0.13870967741935483,-0.49032258064516127,-0.1870967741935484,-0.6967741935483871,-0.2161290322580645,-0.8258064516129032,-0.24193548387096775,-0.9354838709677419,-0.02903225806451613,-0.4967741935483871,-0.0032258064516129032,-0.7161290322580646,0.0,-0.8741935483870967,0.0064516129032258064,-1.0,0.07419354838709677,-0.45806451612903226,0.07096774193548387,-0.5258064516129032,0.0,-0.3870967741935484,-0.04516129032258064,-0.27741935483870966,0.16774193548387098,-0.4064516129032258,0.23870967741935484,-0.5483870967741935,0.27741935483870966,-0.6451612903225806,0.3096774193548387,-0.7483870967741936
4,0.0,0.0,-0.14426229508196722,-0.05573770491803279,-0.24262295081967214,-0.19672131147540983,-0.2098360655737705,-0.32786885245901637,-0.14098360655737704,-0.43278688524590164,-0.24918032786885247,-0.43934426229508194,-0.35081967213114756,-0.639344262295082,-0.4098360655737705,-0.7639344262295082,-0.46229508196721314,-0.8688524590163934,-0.14426229508196722,-0.46885245901639344,-0.17049180327868851,-0.7081967213114754,-0.2,-0.8688524590163934,-0.21967213114754097,-1.0,-0.03278688524590164,-0.4491803278688525,-0.06557377049180328,-0.5180327868852459,-0.10819672131147541,-0.36721311475409835,-0.12786885245901639,-0.24918032786885247,0.06885245901639345,-0.4163934426229508,0.09180327868852459,-0.5770491803278689,0.10163934426229508,-0.6819672131147541,0.09836065573770492,-0.7868852459016393
4,0.0,0.0,-0.14705882352941177,-0.05228758169934641,-0.25163398692810457,-0.1895424836601307,-0.2222222222222222,-0.3202614379084967,-0.1568627450980392,-0.43137254901960786,-0.2581699346405229,-0.4411764705882353,-0.3627450980392157,-0.630718954248366,-0.42483660130718953,-0.7549019607843137,-0.477124183006536,-0.8562091503267973,-0.15359477124183007,-0.47058823529411764,-0.1830065359477124,-0.7026143790849673,-0.21568627450980393,-0.8660130718954249,-0.24183006535947713,-1.0,-0.042483660130718956,-0.45098039215686275,-0.0784313725490196,-0.5163398692810458,-0.11437908496732026,-0.35947712418300654,-0.13398692810457516,-0.238562091503268,0.06535947712418301,-0.41830065359477125,0.08496732026143791,-0.5751633986928104,0.0915032679738562,-0.6797385620915033,0.08496732026143791,-0.7843137254901961
4,0.0,0.0,-0.1461038961038961,-0.05519480519480519,-0.25,-0.18831168831168832,-0.22727272727272727,-0.3181818181818182,-0.16233766233766234,-0.4318181818181818,-0.2662337662337662,-0.42857142857142855,-0.37337662337662336,-0.6233766233766234,-0.44155844155844154,-0.7467532467532467,-0.4967532467532468,-0.8506493506493507,-0.1590909090909091,-0.4642857142857143,-0.2012987012987013,-0.7012987012987013,-0.23376623376623376,-0.8636363636363636,-0.262987012987013,-1.0,-0.05194805194805195,-0.4512987012987013,-0.08766233766233766,-0.5194805194805194,-0.11688311688311688,-0.36363636363636365,-0.12987012987012986,-0.2435064935064935,0.05519480519480519,-0.42207792207792205,0.07792207792207792,-0.5811688311688312,0.08441558441558442,-0.685064935064935,0.08441558441558442,-0.7922077922077922
4,0.0,0.0,-0.15081967213114755,-0.05245901639344262,-0.25245901639344265,-0.18688524590163935,-0.21967213114754097,-0.3180327868852459,-0.14754098360655737,-0.4262295081967213,-0.25573770491803277,-0.42295081967213116,-0.3737704918032787,-0.6163934426229508,-0.4459016393442623,-0.7377049180327869,-0.5049180327868853,-0.839344262295082,-0.15081967213114755,-0.45901639344262296,-0.20327868852459016,-0.6983606557377049,-0.24262295081967214,-0.8622950819672132,-0.2721311475409836,-1.0,-0.04262295081967213,-0.4459016393442623,-0.07213114754098361,-0.5016393442622951,-0.11147540983606558,-0.3442622950819672,-0.12786885245901639,-0.22295081967213115,0.06229508196721312,-0.4163934426229508,0.08852459016393442,-0.5770491803278689,0.10163934426229508,-0.6852459016393443,0.10491803278688525,-0.7934426229508197
4,0.0,0.0,-0.16083916083916083,-0.017482517482517484,-0.2972027972027972,-0.11888111888111888,-0.2902097902097902,-0.2517482517482518,-0.21678321678321677,-0.3811188811188811,-0.33916083916083917,-0.3881118881118881,-0.5104895104895105,-0.583916083916084,-0.6048951048951049,-0.7062937062937062,-0.6888111888111889,-0.8111888111888111,-0.22727272727272727,-0.44405594405594406,-0.2972027972027972,-0.7027972027972028,-0.34965034965034963,-0.8636363636363636,-0.3986013986013986,-1.0,-0.10839160839160839,-0.44405594405594406,-0.15034965034965034,-0.4965034965034965,-0.17832167832167833,-0.3321678321678322,-0.1888111888111888,-0.21328671328671328,0.013986013986013986,-0.4160839160839161,0.027972027972027972,-0.5804195804195804,0.03496503496503497,-0.6958041958041958,0.04195804195804196,-0.8111888111888111
4,0.0,0.0,-0.16151202749140894,0.0,-0.29553264604810997,-0.10652920962199312,-0.2852233676975945,-0.24398625429553264,-0.23024054982817868,-0.38144329896907214,-0.3436426116838488,-0.38831615120274915,-0.5051546391752577,-0.5910652920962199,-0.6013745704467354,-0.711340206185567,-0.6838487972508591,-0.8144329896907216,-0.23024054982817868,-0.436426116838488,-0.29553264604810997,-0.7010309278350515,-0.3539518900343643,-0.865979381443299,-0.4054982817869416,-1.0,-0.10309278350515463,-0.4261168384879725,-0.14432989690721648,-0.47766323024054985,-0.1718213058419244,-0.30584192439862545,-0.18556701030927836,-0.17869415807560138,0.020618556701030927,-0.3951890034364261,0.030927835051546393,-0.563573883161512,0.037800687285223365,-0.6769759450171822,0.044673539518900345,-0.7903780068728522
4,0.0,0.0,-0.13836477987421383,-0.040880503144654086,-0.23270440251572327,-0.18238993710691823,-0.18867924528301888,-0.3113207547169811,-0.11006289308176101,-0.41509433962264153,-0.24213836477987422,-0.4276729559748428,-0.36163522012578614,-0.6257861635220126,-0.4371069182389937,-0.7484276729559748,-0.5031446540880503,-0.8553459119496856,-0.1289308176100629,-0.4559748427672956,-0.16981132075471697,-0.7012578616352201,-0.20125786163522014,-0.8647798742138365,-0.22955974842767296,-1.0,-0.015723270440251572,-0.4339622641509434,-0.031446540880503145,-0.4811320754716981,-0.07232704402515723,-0.3238993710691824,-0.10062893081761007,-0.20754716981132076,0.09119496855345911,-0.39622641509433965,0.12578616352201258,-0.5566037735849056,0.1509433962264151,-0.6635220125786163,0.16981132075471697,-0.7704402515723271
4,0.0,0.0,-0.11854103343465046,-0.06990881458966565,-0.1702127659574468,-0.23708206686930092,-0.0972644376899696,-0.3617021276595745,-0.0060790273556231,-0.44680851063829785,-0.1519756838905775,-0.46200607902735563,-0.21580547112462006,-0.6747720364741642,-0.25227963525835867,-0.8115501519756839,-0.2887537993920973,-0.9240121580547113,-0.03951367781155015,-0.46808510638297873,-0.02735562310030395,-0.7021276595744681,-0.0243161094224924,-0.8632218844984803,-0.02127659574468085,-1.0,0.06990881458966565,-0.42857142857142855,0.0668693009118541,-0.49240121580547114,-0.0060790273556231,-0.3495440729483283,-0.057750759878419454,-0.24012158054711247,0.16717325227963525,-0.3738601823708207,0.24012158054711247,-0.5197568389057751,0.2917933130699088,-0.6200607902735562,0.3373860182370821,-0.7203647416413373
4,0.0,0.0,-0.10094637223974763,-0.11987381703470032,-0.11041009463722397,-0.2870662460567823,-0.00946372239747634,-0.38485804416403785,0.10725552050473186,-0.444794952681388,-0.0473186119873817,-0.5141955835962145,-0.05362776025236593,-0.7350157728706624,-0.05993690851735016,-0.8801261829652997,-0.06309148264984227,-1.0,0.0694006309148265,-0.4889589905362776,0.14195583596214512,-0.7034700315457413,0.1861198738170347,-0.861198738170347,0.2302839116719243,-0.9936908517350158,0.167192429022082,-0.4227129337539432,0.19873817034700317,-0.4668769716088328,0.0946372239747634,-0.34069400630914826,0.022082018927444796,-0.24290220820189273,0.2555205047318612,-0.34069400630914826,0.3659305993690852,-0.4637223974763407,0.4479495268138801,-0.5488958990536278,0.526813880126183,-0.6309148264984227
4,0.0,0.0,-0.08917197452229299,-0.14331210191082802,-0.06687898089171974,-0.3057324840764331,0.05732484076433121,-0.3885350318471338,0.17197452229299362,-0.4299363057324841,0.009554140127388535,-0.5191082802547771,0.022292993630573247,-0.7356687898089171,0.03821656050955414,-0.8789808917197452,0.04777070063694268,-1.0,0.12420382165605096,-0.48089171974522293,0.2229299363057325,-0.6815286624203821,0.28662420382165604,-0.8312101910828026,0.34394904458598724,-0.9585987261146497,0.21656050955414013,-0.4012738853503185,0.2643312101910828,-0.4394904458598726,0.15605095541401273,-0.33121019108280253,0.0732484076433121,-0.2484076433121019,0.2961783439490446,-0.3057324840764331,0.4267515923566879,-0.40764331210191085,0.5222929936305732,-0.4713375796178344,0.6146496815286624,-0.5382165605095541
4,0.0,0.0,-0.08888888888888889,-0.13968253968253969,-0.06666666666666667,-0.30793650793650795,0.05714285714285714,-0.4031746031746032,0.1746031746031746,-0.45396825396825397,-0.0031746031746031746,-0.5238095238095238,0.006349206349206349,-0.7428571428571429,0.022222222222222223,-0.8825396825396825,0.031746031746031744,-1.0,0.11428571428571428,-0.4857142857142857,0.2126984126984127,-0.6888888888888889,0.273015873015873,-0.8380952380952381,0.33015873015873015,-0.9619047619047619,0.20952380952380953,-0.40634920634920635,0.2507936507936508,-0.45396825396825397,0.14285714285714285,-0.346031746031746,0.06349206349206349,-0.26031746031746034,0.28888888888888886,-0.3142857142857143,0.4158730158730159,-0.41904761904761906,0.5142857142857142,-0.4888888888888889,0.6031746031746031,-0.5587301587301587
